[Czas: 17:13:37.837]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 17:13:40.662]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017057] treść nr: 6
[Czas: 17:13:41.449]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017550] treść nr: 42
[Czas: 17:13:41.449]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017550] treść nr: 35
[Czas: 17:13:41.449]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017550] treść nr: 28
[Czas: 17:13:41.450]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017550] |	 Wynik cząstkowy: 86
[Czas: 17:13:41.450]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017550] |	 Wynik cząstkowy: 89
[Czas: 17:13:41.450]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017550] |	 Wynik cząstkowy: 51
[Czas: 17:13:41.450]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017550] |	 ZDAŁ B |	 Wynik: 75.33 pkt
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017551] treść nr: 2
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017551] treść nr: 50
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017551] treść nr: 40
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017551] |	 Wynik cząstkowy: 78
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017551] |	 Wynik cząstkowy: 3
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017551] |	 Wynik cząstkowy: 3
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017551] |	 OBLAŁ B |	 Wynik: 28.00 pkt
[Czas: 17:13:41.451]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017552] treść nr: 48
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017552] treść nr: 50
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017552] treść nr: 8
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017552] |	 Wynik cząstkowy: 0
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017552] |	 Wynik cząstkowy: 80
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017552] |	 Wynik cząstkowy: 29
[Czas: 17:13:41.452]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017552] |	 ZDAŁ B |	 Wynik: 36.33 pkt
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017553] treść nr: 27
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017553] treść nr: 17
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017553] treść nr: 9
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017553] |	 Wynik cząstkowy: 53
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017553] |	 Wynik cząstkowy: 98
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017553] |	 Wynik cząstkowy: 83
[Czas: 17:13:41.453]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017553] |	 ZDAŁ B |	 Wynik: 78.00 pkt
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017554] treść nr: 1
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017554] treść nr: 12
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017554] treść nr: 28
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017554] |	 Wynik cząstkowy: 59
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017554] |	 Wynik cząstkowy: 33
[Czas: 17:13:41.454]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017554] |	 Wynik cząstkowy: 4
[Czas: 17:13:41.455]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017554] |	 ZDAŁ B |	 Wynik: 32.00 pkt
[Czas: 17:13:41.455]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017555] treść nr: 26
[Czas: 17:13:41.455]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017555] treść nr: 29
[Czas: 17:13:41.455]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017555] treść nr: 5
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017555] |	 Wynik cząstkowy: 98
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017555] |	 Wynik cząstkowy: 54
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017555] |	 Wynik cząstkowy: 80
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017555] |	 ZDAŁ B |	 Wynik: 77.33 pkt
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017556] treść nr: 34
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017556] treść nr: 32
[Czas: 17:13:41.456]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017556] treść nr: 50
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017556] |	 Wynik cząstkowy: 84
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017556] |	 Wynik cząstkowy: 32
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017556] |	 Wynik cząstkowy: 81
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017556] |	 ZDAŁ B |	 Wynik: 65.67 pkt
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017557] treść nr: 7
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017557] treść nr: 34
[Czas: 17:13:41.457]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017557] treść nr: 28
[Czas: 17:13:41.458]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017557] |	 Wynik cząstkowy: 52
[Czas: 17:13:41.458]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017557] |	 Wynik cząstkowy: 73
[Czas: 17:13:41.458]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017557] |	 Wynik cząstkowy: 19
[Czas: 17:13:41.458]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017557] |	 ZDAŁ B |	 Wynik: 48.00 pkt
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017558] treść nr: 48
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017558] treść nr: 35
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017558] treść nr: 4
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017558] |	 Wynik cząstkowy: 49
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017558] |	 Wynik cząstkowy: 87
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017558] |	 Wynik cząstkowy: 88
[Czas: 17:13:41.459]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017558] |	 ZDAŁ B |	 Wynik: 74.67 pkt
[Czas: 17:13:41.460]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017559] treść nr: 42
[Czas: 17:13:41.460]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017559] treść nr: 1
[Czas: 17:13:41.460]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017559] treść nr: 43
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017559] |	 Wynik cząstkowy: 37
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017559] |	 Wynik cząstkowy: 33
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017559] |	 Wynik cząstkowy: 71
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017559] |	 ZDAŁ B |	 Wynik: 47.00 pkt
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017560] treść nr: 5
[Czas: 17:13:41.461]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017560] treść nr: 11
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017560] treść nr: 15
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017560] |	 Wynik cząstkowy: 5
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017560] |	 Wynik cząstkowy: 90
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017560] |	 Wynik cząstkowy: 68
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017560] |	 ZDAŁ B |	 Wynik: 54.33 pkt
[Czas: 17:13:41.462]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017561] treść nr: 20
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017561] treść nr: 24
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017561] treść nr: 28
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017561] |	 Wynik cząstkowy: 35
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017561] |	 Wynik cząstkowy: 84
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017561] |	 Wynik cząstkowy: 65
[Czas: 17:13:41.463]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017561] |	 ZDAŁ B |	 Wynik: 61.33 pkt
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017562] treść nr: 42
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017562] treść nr: 43
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017562] treść nr: 50
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017562] |	 Wynik cząstkowy: 14
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017562] |	 Wynik cząstkowy: 63
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017562] |	 Wynik cząstkowy: 58
[Czas: 17:13:41.464]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017562] |	 ZDAŁ B |	 Wynik: 45.00 pkt
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017563] treść nr: 14
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017563] treść nr: 12
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017563] treść nr: 2
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017563] |	 Wynik cząstkowy: 22
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017563] |	 Wynik cząstkowy: 0
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017563] |	 Wynik cząstkowy: 88
[Czas: 17:13:41.465]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017563] |	 ZDAŁ B |	 Wynik: 36.67 pkt
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017565] treść nr: 33
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017565] treść nr: 45
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017565] treść nr: 41
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017565] |	 Wynik cząstkowy: 5
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017565] |	 Wynik cząstkowy: 71
[Czas: 17:13:41.467]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017565] |	 Wynik cząstkowy: 42
[Czas: 17:13:41.468]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017565] |	 ZDAŁ B |	 Wynik: 39.33 pkt
[Czas: 17:13:41.468]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017566] treść nr: 15
[Czas: 17:13:41.468]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017566] treść nr: 28
[Czas: 17:13:41.468]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017566] treść nr: 37
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017566] |	 Wynik cząstkowy: 59
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017566] |	 Wynik cząstkowy: 37
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017566] |	 Wynik cząstkowy: 62
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017566] |	 ZDAŁ B |	 Wynik: 52.67 pkt
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017568] treść nr: 28
[Czas: 17:13:41.469]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017568] treść nr: 9
[Czas: 17:13:41.470]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017568] treść nr: 3
[Czas: 17:13:41.470]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017568] |	 Wynik cząstkowy: 34
[Czas: 17:13:41.470]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017568] |	 Wynik cząstkowy: 79
[Czas: 17:13:41.470]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017568] |	 Wynik cząstkowy: 89
[Czas: 17:13:41.470]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017568] |	 ZDAŁ B |	 Wynik: 67.33 pkt
[Czas: 17:13:41.472]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017570] treść nr: 23
[Czas: 17:13:41.472]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017570] treść nr: 21
[Czas: 17:13:41.472]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017570] treść nr: 31
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017570] |	 Wynik cząstkowy: 54
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017570] |	 Wynik cząstkowy: 42
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017570] |	 Wynik cząstkowy: 38
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017570] |	 ZDAŁ B |	 Wynik: 44.67 pkt
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017571] treść nr: 42
[Czas: 17:13:41.473]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017571] treść nr: 3
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017571] treść nr: 7
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017571] |	 Wynik cząstkowy: 92
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017571] |	 Wynik cząstkowy: 77
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017571] |	 Wynik cząstkowy: 92
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017571] |	 ZDAŁ B |	 Wynik: 87.00 pkt
[Czas: 17:13:41.474]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017572] treść nr: 35
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017572] treść nr: 6
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017572] treść nr: 4
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Ocenił kandydata [PID: 1017572] |	 Wynik cząstkowy: 82
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Ocenił kandydata [PID: 1017572] |	 Wynik cząstkowy: 81
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Ocenił kandydata [PID: 1017572] |	 Wynik cząstkowy: 27
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Kandydat [PID: 1017572] |	 ZDAŁ B |	 Wynik: 63.33 pkt
[Czas: 17:13:41.475]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1017059] [ID: 0] |	 Zadał kandydatowi [PID: 1017573] treść nr: 2
[Czas: 17:13:41.476]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1017062] [ID: 2] |	 Zadał kandydatowi [PID: 1017573] treść nr: 46
[Czas: 17:13:41.476]	[Komisja B] [PID: 1017056] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1017061] [ID: 1] |	 Zadał kandydatowi [PID: 1017573] treść nr: 4
