[Czas: 15:42:48.749]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:42:51.164]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887240] treść nr: 24
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887323] |	 Wynik cząstkowy: 43
[Czas: 15:43:07.444]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887323] |	 ZDAŁ A (-> B) |	 Wynik: 46.40 pkt
[Czas: 15:43:07.445]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887324] treść nr: 29
[Czas: 15:43:07.445]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887324] treść nr: 37
[Czas: 15:43:07.445]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887324] treść nr: 28
[Czas: 15:43:07.445]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887324] treść nr: 6
[Czas: 15:43:07.446]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887324] treść nr: 47
[Czas: 15:43:07.648]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887324] |	 Wynik cząstkowy: 16
[Czas: 15:43:07.648]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887324] |	 Wynik cząstkowy: 58
[Czas: 15:43:07.648]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887324] |	 Wynik cząstkowy: 0
[Czas: 15:43:07.648]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887324] |	 Wynik cząstkowy: 31
[Czas: 15:43:07.648]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887324] |	 Wynik cząstkowy: 77
[Czas: 15:43:07.649]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887324] |	 ZDAŁ A (-> B) |	 Wynik: 36.40 pkt
[Czas: 15:43:07.649]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887325] treść nr: 47
[Czas: 15:43:07.649]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887325] treść nr: 25
[Czas: 15:43:07.649]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887325] treść nr: 3
[Czas: 15:43:07.649]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887325] treść nr: 13
[Czas: 15:43:07.650]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887325] treść nr: 24
[Czas: 15:43:07.854]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887325] |	 Wynik cząstkowy: 58
[Czas: 15:43:07.854]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887325] |	 Wynik cząstkowy: 84
[Czas: 15:43:07.854]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887325] |	 Wynik cząstkowy: 68
[Czas: 15:43:07.854]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887325] |	 Wynik cząstkowy: 100
[Czas: 15:43:07.854]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887325] |	 Wynik cząstkowy: 68
[Czas: 15:43:07.855]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887325] |	 ZDAŁ A (-> B) |	 Wynik: 75.60 pkt
[Czas: 15:43:07.855]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887326] treść nr: 27
[Czas: 15:43:07.855]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887326] treść nr: 7
[Czas: 15:43:07.855]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887326] treść nr: 26
[Czas: 15:43:07.856]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887326] treść nr: 36
[Czas: 15:43:07.856]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887326] treść nr: 50
[Czas: 15:43:08.060]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887326] |	 Wynik cząstkowy: 37
[Czas: 15:43:08.060]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887326] |	 Wynik cząstkowy: 28
[Czas: 15:43:08.060]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887326] |	 Wynik cząstkowy: 97
[Czas: 15:43:08.060]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887326] |	 Wynik cząstkowy: 10
[Czas: 15:43:08.060]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887326] |	 Wynik cząstkowy: 32
[Czas: 15:43:08.061]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887326] |	 ZDAŁ A (-> B) |	 Wynik: 40.80 pkt
[Czas: 15:43:08.062]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887327] treść nr: 20
[Czas: 15:43:08.062]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887327] treść nr: 10
[Czas: 15:43:08.062]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887327] treść nr: 15
[Czas: 15:43:08.062]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887327] treść nr: 27
[Czas: 15:43:08.062]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887327] treść nr: 6
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887327] |	 Wynik cząstkowy: 61
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887327] |	 Wynik cząstkowy: 18
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887327] |	 Wynik cząstkowy: 29
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887327] |	 Wynik cząstkowy: 90
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887327] |	 Wynik cząstkowy: 5
[Czas: 15:43:08.269]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887327] |	 ZDAŁ A (-> B) |	 Wynik: 40.60 pkt
[Czas: 15:43:08.270]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887328] treść nr: 10
[Czas: 15:43:08.270]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887328] treść nr: 43
[Czas: 15:43:08.270]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887328] treść nr: 4
[Czas: 15:43:08.270]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887328] treść nr: 25
[Czas: 15:43:08.270]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887328] treść nr: 17
[Czas: 15:43:08.472]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887328] |	 Wynik cząstkowy: 35
[Czas: 15:43:08.472]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887328] |	 Wynik cząstkowy: 59
[Czas: 15:43:08.472]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887328] |	 Wynik cząstkowy: 22
[Czas: 15:43:08.472]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887328] |	 Wynik cząstkowy: 55
[Czas: 15:43:08.472]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887328] |	 Wynik cząstkowy: 60
[Czas: 15:43:08.473]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887328] |	 ZDAŁ A (-> B) |	 Wynik: 46.20 pkt
[Czas: 15:43:08.473]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887329] treść nr: 33
[Czas: 15:43:08.473]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887329] treść nr: 22
[Czas: 15:43:08.473]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887329] treść nr: 18
[Czas: 15:43:08.474]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887329] treść nr: 10
[Czas: 15:43:08.474]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887329] treść nr: 7
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887329] |	 Wynik cząstkowy: 89
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887329] |	 Wynik cząstkowy: 36
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887329] |	 Wynik cząstkowy: 93
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887329] |	 Wynik cząstkowy: 25
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887329] |	 Wynik cząstkowy: 27
[Czas: 15:43:08.675]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887329] |	 ZDAŁ A (-> B) |	 Wynik: 54.00 pkt
[Czas: 15:43:08.676]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887330] treść nr: 34
[Czas: 15:43:08.676]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887330] treść nr: 29
[Czas: 15:43:08.676]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887330] treść nr: 27
[Czas: 15:43:08.676]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887330] treść nr: 48
[Czas: 15:43:08.676]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887330] treść nr: 5
[Czas: 15:43:08.877]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887330] |	 Wynik cząstkowy: 81
[Czas: 15:43:08.877]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887330] |	 Wynik cząstkowy: 37
[Czas: 15:43:08.877]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887330] |	 Wynik cząstkowy: 95
[Czas: 15:43:08.878]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887330] |	 Wynik cząstkowy: 21
[Czas: 15:43:08.878]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887330] |	 Wynik cząstkowy: 71
[Czas: 15:43:08.879]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887330] |	 ZDAŁ A (-> B) |	 Wynik: 61.00 pkt
[Czas: 15:43:08.879]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887331] treść nr: 47
[Czas: 15:43:08.879]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887331] treść nr: 7
[Czas: 15:43:08.879]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887331] treść nr: 23
[Czas: 15:43:08.879]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887331] treść nr: 2
[Czas: 15:43:08.880]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887331] treść nr: 31
[Czas: 15:43:09.089]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Ocenił kandydata [PID: 887331] |	 Wynik cząstkowy: 28
[Czas: 15:43:09.089]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Ocenił kandydata [PID: 887331] |	 Wynik cząstkowy: 91
[Czas: 15:43:09.089]	[Komisja A] [PID: 887229] |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Ocenił kandydata [PID: 887331] |	 Wynik cząstkowy: 25
[Czas: 15:43:09.089]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Ocenił kandydata [PID: 887331] |	 Wynik cząstkowy: 53
[Czas: 15:43:09.089]	[Komisja A] [PID: 887229] |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Ocenił kandydata [PID: 887331] |	 Wynik cząstkowy: 90
[Czas: 15:43:09.090]	[Komisja A] [PID: 887229] |	 Kandydat [PID: 887331] |	 ZDAŁ A (-> B) |	 Wynik: 57.40 pkt
[Czas: 15:43:09.091]	[Komisja A] [PID: 887229] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 887232] [ID: 0] |	 Zadał kandydatowi [PID: 887332] treść nr: 21
[Czas: 15:43:09.091]	[Komisja A] [PID: 887229] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 887236] [ID: 2] |	 Zadał kandydatowi [PID: 887332] treść nr: 2
[Czas: 15:43:09.091]	[Komisja A] [PID: 887229] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 887238] [ID: 3] |	 Zadał kandydatowi [PID: 887332] treść nr: 50
[Czas: 15:43:09.091]	[Komisja A] [PID: 887229] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 887239] [ID: 4] |	 Zadał kandydatowi [PID: 887332] treść nr: 40
[Czas: 15:43:09.091]	[Komisja A] [PID: 887229] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 887234] [ID: 1] |	 Zadał kandydatowi [PID: 887332] treść nr: 11
