[Czas: 11:54:57.879]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 11:55:04.862]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 316760] treść nr: 31
[Czas: 11:57:19.872]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317263] treść nr: 20
[Czas: 11:57:19.873]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317263] treść nr: 35
[Czas: 11:57:19.873]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317263] treść nr: 9
[Czas: 11:57:20.174]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317263] | Numer pytania: 35 | Jego odpowiedz: 45 	 Wynik cząstkowy: 73
[Czas: 11:57:20.175]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317263] | Numer pytania: 42 | Jego odpowiedz: 45 	 Wynik cząstkowy: 17
[Czas: 11:57:20.175]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317263] | Numer pytania: 28 | Jego odpowiedz: 36 	 Wynik cząstkowy: 28
[Czas: 11:57:20.175]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317263] | Numer pytania: 20 | Jego odpowiedz: 25 	 Wynik cząstkowy: 55
[Czas: 11:57:20.174]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317263] | Numer pytania: 9 | Jego odpowiedz: 18 	 Wynik cząstkowy: 87
[Czas: 11:57:20.175]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317263] |	 ZDAŁ A (-> B) |	 Wynik: 52.00 pkt
[Czas: 11:57:20.176]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317264] treść nr: 27
[Czas: 11:57:20.176]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317264] treść nr: 48
[Czas: 11:57:20.176]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317264] treść nr: 20
[Czas: 11:57:20.177]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317264] treść nr: 25
[Czas: 11:57:20.177]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317264] treść nr: 39
[Czas: 11:57:20.491]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317264] | Numer pytania: 27 | Jego odpowiedz: 31 	 Wynik cząstkowy: 97
[Czas: 11:57:20.491]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317264] | Numer pytania: 48 | Jego odpowiedz: 51 	 Wynik cząstkowy: 26
[Czas: 11:57:20.491]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317264] | Numer pytania: 20 | Jego odpowiedz: 27 	 Wynik cząstkowy: 37
[Czas: 11:57:20.491]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317264] | Numer pytania: 39 | Jego odpowiedz: 41 	 Wynik cząstkowy: 37
[Czas: 11:57:20.491]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317264] | Numer pytania: 25 | Jego odpowiedz: 35 	 Wynik cząstkowy: 7
[Czas: 11:57:20.492]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317264] |	 ZDAŁ A (-> B) |	 Wynik: 40.80 pkt
[Czas: 11:57:20.492]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317265] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 11:57:20.493]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317266] treść nr: 6
[Czas: 11:57:20.493]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317266] treść nr: 45
[Czas: 11:57:20.493]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317266] treść nr: 48
[Czas: 11:57:20.493]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317266] treść nr: 44
[Czas: 11:57:20.493]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317266] treść nr: 15
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317266] | Numer pytania: 6 | Jego odpowiedz: 8 	 Wynik cząstkowy: 80
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317266] | Numer pytania: 45 | Jego odpowiedz: 52 	 Wynik cząstkowy: 77
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317266] | Numer pytania: 48 | Jego odpowiedz: 51 	 Wynik cząstkowy: 54
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317266] | Numer pytania: 44 | Jego odpowiedz: 50 	 Wynik cząstkowy: 50
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317266] | Numer pytania: 15 | Jego odpowiedz: 19 	 Wynik cząstkowy: 13
[Czas: 11:57:20.795]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317266] |	 ZDAŁ A (-> B) |	 Wynik: 54.80 pkt
[Czas: 11:57:20.796]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317267] treść nr: 23
[Czas: 11:57:20.796]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317267] treść nr: 19
[Czas: 11:57:20.796]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317267] treść nr: 1
[Czas: 11:57:20.797]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317267] treść nr: 7
[Czas: 11:57:20.797]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317267] treść nr: 10
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317267] | Numer pytania: 19 | Jego odpowiedz: 21 	 Wynik cząstkowy: 14
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317267] | Numer pytania: 10 | Jego odpowiedz: 15 	 Wynik cząstkowy: 40
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317267] | Numer pytania: 1 | Jego odpowiedz: 10 	 Wynik cząstkowy: 98
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317267] | Numer pytania: 7 | Jego odpowiedz: 12 	 Wynik cząstkowy: 18
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317267] | Numer pytania: 23 | Jego odpowiedz: 30 	 Wynik cząstkowy: 91
[Czas: 11:57:21.111]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317267] |	 ZDAŁ A (-> B) |	 Wynik: 52.20 pkt
[Czas: 11:57:21.112]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317268] treść nr: 30
[Czas: 11:57:21.112]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317268] treść nr: 13
[Czas: 11:57:21.112]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317268] treść nr: 19
[Czas: 11:57:21.112]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317268] treść nr: 1
[Czas: 11:57:21.112]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317268] treść nr: 37
[Czas: 11:57:21.414]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317268] | Numer pytania: 1 | Jego odpowiedz: 9 	 Wynik cząstkowy: 31
[Czas: 11:57:21.414]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317268] | Numer pytania: 37 | Jego odpowiedz: 45 	 Wynik cząstkowy: 67
[Czas: 11:57:21.414]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317268] | Numer pytania: 19 | Jego odpowiedz: 27 	 Wynik cząstkowy: 69
[Czas: 11:57:21.414]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317268] | Numer pytania: 30 | Jego odpowiedz: 36 	 Wynik cząstkowy: 74
[Czas: 11:57:21.414]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317268] | Numer pytania: 13 | Jego odpowiedz: 16 	 Wynik cząstkowy: 36
[Czas: 11:57:21.415]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317268] |	 ZDAŁ A (-> B) |	 Wynik: 55.40 pkt
[Czas: 11:57:21.415]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317269] treść nr: 10
[Czas: 11:57:21.415]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317269] treść nr: 24
[Czas: 11:57:21.415]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317269] treść nr: 45
[Czas: 11:57:21.416]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317269] treść nr: 7
[Czas: 11:57:21.416]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317269] treść nr: 20
[Czas: 11:57:21.717]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317269] | Numer pytania: 20 | Jego odpowiedz: 28 	 Wynik cząstkowy: 68
[Czas: 11:57:21.717]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317269] | Numer pytania: 10 | Jego odpowiedz: 19 	 Wynik cząstkowy: 36
[Czas: 11:57:21.717]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317269] | Numer pytania: 24 | Jego odpowiedz: 27 	 Wynik cząstkowy: 56
[Czas: 11:57:21.717]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317269] | Numer pytania: 7 | Jego odpowiedz: 13 	 Wynik cząstkowy: 59
[Czas: 11:57:21.717]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317269] | Numer pytania: 45 | Jego odpowiedz: 49 	 Wynik cząstkowy: 43
[Czas: 11:57:21.718]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317269] |	 ZDAŁ A (-> B) |	 Wynik: 52.40 pkt
[Czas: 11:57:21.718]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317270] treść nr: 32
[Czas: 11:57:21.718]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317270] treść nr: 15
[Czas: 11:57:21.718]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317270] treść nr: 8
[Czas: 11:57:21.719]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317270] treść nr: 34
[Czas: 11:57:21.719]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317270] treść nr: 24
[Czas: 11:57:22.020]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317270] | Numer pytania: 8 | Jego odpowiedz: 13 	 Wynik cząstkowy: 90
[Czas: 11:57:22.020]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317270] | Numer pytania: 24 | Jego odpowiedz: 27 	 Wynik cząstkowy: 51
[Czas: 11:57:22.020]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317270] | Numer pytania: 34 | Jego odpowiedz: 39 	 Wynik cząstkowy: 19
[Czas: 11:57:22.020]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317270] | Numer pytania: 15 | Jego odpowiedz: 18 	 Wynik cząstkowy: 44
[Czas: 11:57:22.020]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317270] | Numer pytania: 32 | Jego odpowiedz: 36 	 Wynik cząstkowy: 22
[Czas: 11:57:22.021]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317270] |	 ZDAŁ A (-> B) |	 Wynik: 45.20 pkt
[Czas: 11:57:22.021]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317271] treść nr: 21
[Czas: 11:57:22.021]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317271] treść nr: 2
[Czas: 11:57:22.022]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317271] treść nr: 44
[Czas: 11:57:22.022]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317271] treść nr: 39
[Czas: 11:57:22.022]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317271] treść nr: 4
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317271] | Numer pytania: 21 | Jego odpowiedz: 27 	 Wynik cząstkowy: 58
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317271] | Numer pytania: 2 | Jego odpowiedz: 3 	 Wynik cząstkowy: 70
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317271] | Numer pytania: 4 | Jego odpowiedz: 13 	 Wynik cząstkowy: 36
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317271] | Numer pytania: 39 | Jego odpowiedz: 45 	 Wynik cząstkowy: 49
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317271] | Numer pytania: 44 | Jego odpowiedz: 54 	 Wynik cząstkowy: 18
[Czas: 11:57:22.324]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317271] |	 ZDAŁ A (-> B) |	 Wynik: 46.20 pkt
[Czas: 11:57:22.325]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317272] treść nr: 23
[Czas: 11:57:22.325]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317272] treść nr: 1
[Czas: 11:57:22.325]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317272] treść nr: 41
[Czas: 11:57:22.325]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317272] treść nr: 19
[Czas: 11:57:22.325]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317272] treść nr: 7
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317272] | Numer pytania: 19 | Jego odpowiedz: 25 	 Wynik cząstkowy: 87
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317272] | Numer pytania: 7 | Jego odpowiedz: 12 	 Wynik cząstkowy: 92
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317272] | Numer pytania: 1 | Jego odpowiedz: 4 	 Wynik cząstkowy: 53
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317272] | Numer pytania: 23 | Jego odpowiedz: 29 	 Wynik cząstkowy: 15
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317272] | Numer pytania: 41 | Jego odpowiedz: 51 	 Wynik cząstkowy: 48
[Czas: 11:57:22.627]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317272] |	 ZDAŁ A (-> B) |	 Wynik: 59.00 pkt
[Czas: 11:57:22.628]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317273] treść nr: 46
[Czas: 11:57:22.628]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317273] treść nr: 38
[Czas: 11:57:22.628]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317273] treść nr: 3
[Czas: 11:57:22.628]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317273] treść nr: 31
[Czas: 11:57:22.629]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317273] treść nr: 11
[Czas: 11:57:22.942]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317273] | Numer pytania: 11 | Jego odpowiedz: 21 	 Wynik cząstkowy: 8
[Czas: 11:57:22.942]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317273] | Numer pytania: 31 | Jego odpowiedz: 33 	 Wynik cząstkowy: 13
[Czas: 11:57:22.942]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317273] | Numer pytania: 3 | Jego odpowiedz: 6 	 Wynik cząstkowy: 59
[Czas: 11:57:22.942]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317273] | Numer pytania: 38 | Jego odpowiedz: 48 	 Wynik cząstkowy: 28
[Czas: 11:57:22.942]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317273] | Numer pytania: 46 | Jego odpowiedz: 50 	 Wynik cząstkowy: 50
[Czas: 11:57:22.943]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317273] |	 ZDAŁ A (-> B) |	 Wynik: 31.60 pkt
[Czas: 11:57:22.943]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317274] treść nr: 32
[Czas: 11:57:22.944]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317274] treść nr: 49
[Czas: 11:57:22.944]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317274] treść nr: 2
[Czas: 11:57:22.944]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317274] treść nr: 20
[Czas: 11:57:22.944]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317274] treść nr: 33
[Czas: 11:57:23.246]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317274] | Numer pytania: 49 | Jego odpowiedz: 59 	 Wynik cząstkowy: 24
[Czas: 11:57:23.246]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317274] | Numer pytania: 33 | Jego odpowiedz: 41 	 Wynik cząstkowy: 58
[Czas: 11:57:23.246]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317274] | Numer pytania: 32 | Jego odpowiedz: 36 	 Wynik cząstkowy: 83
[Czas: 11:57:23.246]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317274] | Numer pytania: 20 | Jego odpowiedz: 24 	 Wynik cząstkowy: 40
[Czas: 11:57:23.246]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317274] | Numer pytania: 2 | Jego odpowiedz: 4 	 Wynik cząstkowy: 81
[Czas: 11:57:23.247]	[Komisja A] [PID: 316758] |	 Kandydat [PID: 317274] |	 ZDAŁ A (-> B) |	 Wynik: 57.20 pkt
[Czas: 11:57:23.247]	[Komisja A] [PID: 316758] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Zadał kandydatowi [PID: 317275] treść nr: 24
[Czas: 11:57:23.248]	[Komisja A] [PID: 316758] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Zadał kandydatowi [PID: 317275] treść nr: 23
[Czas: 11:57:23.248]	[Komisja A] [PID: 316758] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Zadał kandydatowi [PID: 317275] treść nr: 17
[Czas: 11:57:23.248]	[Komisja A] [PID: 316758] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Zadał kandydatowi [PID: 317275] treść nr: 33
[Czas: 11:57:23.248]	[Komisja A] [PID: 316758] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Zadał kandydatowi [PID: 317275] treść nr: 34
[Czas: 11:57:23.549]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316765] [ID: 2] |	 Ocenił kandydata [PID: 317275] | Numer pytania: 23 | Jego odpowiedz: 28 	 Wynik cząstkowy: 95
[Czas: 11:57:23.549]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316763] [ID: 1] |	 Ocenił kandydata [PID: 317275] | Numer pytania: 34 | Jego odpowiedz: 44 	 Wynik cząstkowy: 8
[Czas: 11:57:23.549]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316767] [ID: 3] |	 Ocenił kandydata [PID: 317275] | Numer pytania: 33 | Jego odpowiedz: 37 	 Wynik cząstkowy: 30
[Czas: 11:57:23.549]	[Komisja A] [PID: 316758] |	 Egzaminator [P] [TID: 316761] [ID: 0] |	 Ocenił kandydata [PID: 317275] | Numer pytania: 24 | Jego odpowiedz: 31 	 Wynik cząstkowy: 90
[Czas: 11:57:23.549]	[Komisja A] [PID: 316758] |	 Egzaminator [C] [TID: 316770] [ID: 4] |	 Ocenił kandydata [PID: 317275] | Numer pytania: 17 | Jego odpowiedz: 26 	 Wynik cząstkowy: 9
