[Czas: 17:14:23.491]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 17:14:24.728]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1022709] treść nr: 45
[Czas: 17:14:25.900]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023266] treść nr: 27
[Czas: 17:14:25.900]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023266] treść nr: 23
[Czas: 17:14:25.900]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023266] treść nr: 4
[Czas: 17:14:25.900]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023266] treść nr: 47
[Czas: 17:14:25.900]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023266] treść nr: 48
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023266] |	 Wynik cząstkowy: 50
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023266] |	 Wynik cząstkowy: 7
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023266] |	 Wynik cząstkowy: 57
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023266] |	 Wynik cząstkowy: 53
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023266] |	 Wynik cząstkowy: 25
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023266] |	 ZDAŁ A (-> B) |	 Wynik: 38.40 pkt
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023267] treść nr: 28
[Czas: 17:14:25.901]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023267] treść nr: 50
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023267] treść nr: 31
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023267] treść nr: 15
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023267] treść nr: 32
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023267] |	 Wynik cząstkowy: 50
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023267] |	 Wynik cząstkowy: 45
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023267] |	 Wynik cząstkowy: 60
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023267] |	 Wynik cząstkowy: 36
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023267] |	 Wynik cząstkowy: 46
[Czas: 17:14:25.902]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023267] |	 ZDAŁ A (-> B) |	 Wynik: 47.40 pkt
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023268] treść nr: 10
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023268] treść nr: 21
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023268] treść nr: 41
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023268] treść nr: 38
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023268] treść nr: 1
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023268] |	 Wynik cząstkowy: 24
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023268] |	 Wynik cząstkowy: 89
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023268] |	 Wynik cząstkowy: 81
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023268] |	 Wynik cząstkowy: 33
[Czas: 17:14:25.903]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023268] |	 Wynik cząstkowy: 96
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023268] |	 ZDAŁ A (-> B) |	 Wynik: 64.60 pkt
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023269] treść nr: 32
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023269] treść nr: 19
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023269] treść nr: 48
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023269] treść nr: 38
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023269] treść nr: 15
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023269] |	 Wynik cząstkowy: 35
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023269] |	 Wynik cząstkowy: 2
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023269] |	 Wynik cząstkowy: 46
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023269] |	 Wynik cząstkowy: 36
[Czas: 17:14:25.904]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023269] |	 Wynik cząstkowy: 20
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023269] |	 OBLAŁ A (Koniec) |	 Wynik: 27.80 pkt
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023270] treść nr: 42
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023270] treść nr: 23
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023270] treść nr: 40
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023270] treść nr: 22
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023270] treść nr: 39
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023270] |	 Wynik cząstkowy: 82
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023270] |	 Wynik cząstkowy: 59
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023270] |	 Wynik cząstkowy: 42
[Czas: 17:14:25.905]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023270] |	 Wynik cząstkowy: 26
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023270] |	 Wynik cząstkowy: 84
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023270] |	 ZDAŁ A (-> B) |	 Wynik: 58.60 pkt
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023271] treść nr: 1
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023271] treść nr: 20
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023271] treść nr: 27
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023271] treść nr: 44
[Czas: 17:14:25.906]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023271] treść nr: 9
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023271] |	 Wynik cząstkowy: 45
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023271] |	 Wynik cząstkowy: 45
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023271] |	 Wynik cząstkowy: 1
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023271] |	 Wynik cząstkowy: 78
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023271] |	 Wynik cząstkowy: 33
[Czas: 17:14:25.907]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023271] |	 ZDAŁ A (-> B) |	 Wynik: 40.40 pkt
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023272] treść nr: 32
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023272] treść nr: 27
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023272] treść nr: 48
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023272] treść nr: 31
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023272] treść nr: 16
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023272] |	 Wynik cząstkowy: 49
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023272] |	 Wynik cząstkowy: 67
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023272] |	 Wynik cząstkowy: 90
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023272] |	 Wynik cząstkowy: 32
[Czas: 17:14:25.908]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023272] |	 Wynik cząstkowy: 47
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023272] |	 ZDAŁ A (-> B) |	 Wynik: 57.00 pkt
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023273] treść nr: 22
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023273] treść nr: 45
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023273] treść nr: 46
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023273] treść nr: 13
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023273] treść nr: 16
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023273] |	 Wynik cząstkowy: 6
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023273] |	 Wynik cząstkowy: 65
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023273] |	 Wynik cząstkowy: 88
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023273] |	 Wynik cząstkowy: 94
[Czas: 17:14:25.909]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023273] |	 Wynik cząstkowy: 37
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023273] |	 ZDAŁ A (-> B) |	 Wynik: 58.00 pkt
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023274] treść nr: 24
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023274] treść nr: 2
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023274] treść nr: 17
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023274] treść nr: 3
[Czas: 17:14:25.910]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023274] treść nr: 47
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023274] |	 Wynik cząstkowy: 27
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023274] |	 Wynik cząstkowy: 61
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023274] |	 Wynik cząstkowy: 95
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023274] |	 Wynik cząstkowy: 95
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023274] |	 Wynik cząstkowy: 16
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023274] |	 ZDAŁ A (-> B) |	 Wynik: 58.80 pkt
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023275] treść nr: 12
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023275] treść nr: 20
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023275] treść nr: 5
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023275] treść nr: 1
[Czas: 17:14:25.911]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023275] treść nr: 26
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023275] |	 Wynik cząstkowy: 14
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023275] |	 Wynik cząstkowy: 100
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023275] |	 Wynik cząstkowy: 63
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023275] |	 Wynik cząstkowy: 20
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023275] |	 Wynik cząstkowy: 28
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023275] |	 ZDAŁ A (-> B) |	 Wynik: 45.00 pkt
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023276] treść nr: 23
[Czas: 17:14:25.912]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023276] treść nr: 1
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023276] treść nr: 41
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023276] treść nr: 40
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023276] treść nr: 37
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023276] |	 Wynik cząstkowy: 32
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023276] |	 Wynik cząstkowy: 44
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023276] |	 Wynik cząstkowy: 45
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023276] |	 Wynik cząstkowy: 58
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023276] |	 Wynik cząstkowy: 8
[Czas: 17:14:25.913]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023276] |	 ZDAŁ A (-> B) |	 Wynik: 37.40 pkt
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023277] treść nr: 40
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023277] treść nr: 43
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023277] treść nr: 35
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023277] treść nr: 36
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023277] treść nr: 20
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Ocenił kandydata [PID: 1023277] |	 Wynik cząstkowy: 98
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023277] |	 Wynik cząstkowy: 30
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Ocenił kandydata [PID: 1023277] |	 Wynik cząstkowy: 37
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023277] |	 Wynik cząstkowy: 26
[Czas: 17:14:25.914]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023277] |	 Wynik cząstkowy: 59
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Kandydat [PID: 1023277] |	 ZDAŁ A (-> B) |	 Wynik: 50.00 pkt
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Zadał kandydatowi [PID: 1023278] treść nr: 29
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 1022711] [ID: 1] |	 Zadał kandydatowi [PID: 1023278] treść nr: 45
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 1022712] [ID: 2] |	 Zadał kandydatowi [PID: 1023278] treść nr: 31
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Zadał kandydatowi [PID: 1023278] treść nr: 14
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Zadał kandydatowi [PID: 1023278] treść nr: 22
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022713] [ID: 3] |	 Ocenił kandydata [PID: 1023278] |	 Wynik cząstkowy: 87
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Egzaminator [P] [TID: 1022710] [ID: 0] |	 Ocenił kandydata [PID: 1023278] |	 Wynik cząstkowy: 44
[Czas: 17:14:25.915]	[Komisja A] [PID: 1022707] |	 Egzaminator [C] [TID: 1022714] [ID: 4] |	 Ocenił kandydata [PID: 1023278] |	 Wynik cząstkowy: 46
