[Czas: 15:53:25.727]	[Komisja A] [P] Przewodniczący 0 w komisji A: Rozpoczynam pracę.
[Czas: 15:53:28.026]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892426] treść nr: 34
[Czas: 15:53:55.233]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892561] |	 Wynik cząstkowy: 63
[Czas: 15:53:55.233]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892561] |	 Wynik cząstkowy: 57
[Czas: 15:53:55.234]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892561] |	 Wynik cząstkowy: 5
[Czas: 15:53:55.233]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892561] |	 Wynik cząstkowy: 12
[Czas: 15:53:55.234]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892561] |	 OBLAŁ A (Koniec) |	 Wynik: 27.80 pkt
[Czas: 15:53:55.235]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892562] treść nr: 20
[Czas: 15:53:55.235]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892562] treść nr: 2
[Czas: 15:53:55.235]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892562] treść nr: 9
[Czas: 15:53:55.235]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892562] treść nr: 49
[Czas: 15:53:55.236]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892562] treść nr: 8
[Czas: 15:53:55.451]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892562] |	 Wynik cząstkowy: 86
[Czas: 15:53:55.450]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892562] |	 Wynik cząstkowy: 65
[Czas: 15:53:55.450]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892562] |	 Wynik cząstkowy: 15
[Czas: 15:53:55.450]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892562] |	 Wynik cząstkowy: 46
[Czas: 15:53:55.451]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892562] |	 Wynik cząstkowy: 55
[Czas: 15:53:55.451]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892562] |	 ZDAŁ A (-> B) |	 Wynik: 53.40 pkt
[Czas: 15:53:55.452]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892563] treść nr: 36
[Czas: 15:53:55.452]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892563] treść nr: 13
[Czas: 15:53:55.452]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892563] treść nr: 4
[Czas: 15:53:55.452]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892563] treść nr: 29
[Czas: 15:53:55.453]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892563] treść nr: 2
[Czas: 15:53:55.667]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892563] |	 Wynik cząstkowy: 27
[Czas: 15:53:55.667]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892563] |	 Wynik cząstkowy: 23
[Czas: 15:53:55.667]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892563] |	 Wynik cząstkowy: 25
[Czas: 15:53:55.667]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892563] |	 Wynik cząstkowy: 59
[Czas: 15:53:55.667]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892563] |	 Wynik cząstkowy: 63
[Czas: 15:53:55.668]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892563] |	 ZDAŁ A (-> B) |	 Wynik: 39.40 pkt
[Czas: 15:53:55.669]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892564] treść nr: 13
[Czas: 15:53:55.669]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892564] treść nr: 45
[Czas: 15:53:55.669]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892564] treść nr: 23
[Czas: 15:53:55.670]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892564] treść nr: 41
[Czas: 15:53:55.670]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892564] treść nr: 19
[Czas: 15:53:55.874]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892564] |	 Wynik cząstkowy: 31
[Czas: 15:53:55.874]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892564] |	 Wynik cząstkowy: 29
[Czas: 15:53:55.874]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892564] |	 Wynik cząstkowy: 63
[Czas: 15:53:55.875]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892564] |	 Wynik cząstkowy: 68
[Czas: 15:53:55.874]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892564] |	 Wynik cząstkowy: 66
[Czas: 15:53:55.875]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892564] |	 ZDAŁ A (-> B) |	 Wynik: 51.40 pkt
[Czas: 15:53:55.876]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892565] treść nr: 35
[Czas: 15:53:55.876]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892565] treść nr: 28
[Czas: 15:53:55.876]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892565] treść nr: 46
[Czas: 15:53:55.876]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892565] treść nr: 36
[Czas: 15:53:55.876]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892565] treść nr: 37
[Czas: 15:53:56.091]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892565] |	 Wynik cząstkowy: 12
[Czas: 15:53:56.091]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892565] |	 Wynik cząstkowy: 65
[Czas: 15:53:56.091]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892565] |	 Wynik cząstkowy: 92
[Czas: 15:53:56.091]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892565] |	 Wynik cząstkowy: 9
[Czas: 15:53:56.091]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892565] |	 Wynik cząstkowy: 16
[Czas: 15:53:56.092]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892565] |	 ZDAŁ A (-> B) |	 Wynik: 38.80 pkt
[Czas: 15:53:56.092]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892567] treść nr: 26
[Czas: 15:53:56.093]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892567] treść nr: 20
[Czas: 15:53:56.093]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892567] treść nr: 19
[Czas: 15:53:56.093]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892567] treść nr: 31
[Czas: 15:53:56.093]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892567] treść nr: 50
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892567] |	 Wynik cząstkowy: 33
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892567] |	 Wynik cząstkowy: 17
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892567] |	 Wynik cząstkowy: 28
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892567] |	 Wynik cząstkowy: 54
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892567] |	 Wynik cząstkowy: 24
[Czas: 15:53:56.299]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892567] |	 ZDAŁ A (-> B) |	 Wynik: 31.20 pkt
[Czas: 15:53:56.300]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892568] treść nr: 38
[Czas: 15:53:56.300]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892568] treść nr: 7
[Czas: 15:53:56.300]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892568] treść nr: 41
[Czas: 15:53:56.300]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892568] treść nr: 10
[Czas: 15:53:56.300]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892568] treść nr: 49
[Czas: 15:53:56.502]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892568] |	 Wynik cząstkowy: 14
[Czas: 15:53:56.502]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892568] |	 Wynik cząstkowy: 0
[Czas: 15:53:56.502]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892568] |	 Wynik cząstkowy: 76
[Czas: 15:53:56.502]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892568] |	 Wynik cząstkowy: 7
[Czas: 15:53:56.502]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892568] |	 Wynik cząstkowy: 47
[Czas: 15:53:56.503]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892568] |	 OBLAŁ A (Koniec) |	 Wynik: 28.80 pkt
[Czas: 15:53:56.503]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892569] treść nr: 1
[Czas: 15:53:56.503]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892569] treść nr: 11
[Czas: 15:53:56.504]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892569] treść nr: 42
[Czas: 15:53:56.504]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892569] treść nr: 49
[Czas: 15:53:56.504]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892569] treść nr: 46
[Czas: 15:53:56.706]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892569] |	 Wynik cząstkowy: 54
[Czas: 15:53:56.706]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892569] |	 Wynik cząstkowy: 0
[Czas: 15:53:56.706]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892569] |	 Wynik cząstkowy: 82
[Czas: 15:53:56.706]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892569] |	 Wynik cząstkowy: 2
[Czas: 15:53:56.706]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892569] |	 Wynik cząstkowy: 29
[Czas: 15:53:56.707]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892569] |	 ZDAŁ A (-> B) |	 Wynik: 33.40 pkt
[Czas: 15:53:56.707]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892570] treść nr: 36
[Czas: 15:53:56.707]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892570] treść nr: 46
[Czas: 15:53:56.708]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892570] treść nr: 45
[Czas: 15:53:56.708]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892570] treść nr: 4
[Czas: 15:53:56.708]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892570] treść nr: 26
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892570] |	 Wynik cząstkowy: 45
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892570] |	 Wynik cząstkowy: 49
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892570] |	 Wynik cząstkowy: 83
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892570] |	 Wynik cząstkowy: 32
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892570] |	 Wynik cząstkowy: 70
[Czas: 15:53:56.914]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892570] |	 ZDAŁ A (-> B) |	 Wynik: 55.80 pkt
[Czas: 15:53:56.915]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892571] treść nr: 23
[Czas: 15:53:56.915]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892571] treść nr: 28
[Czas: 15:53:56.915]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892571] treść nr: 25
[Czas: 15:53:56.915]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892571] treść nr: 16
[Czas: 15:53:56.915]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892571] treść nr: 39
[Czas: 15:53:57.117]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892571] |	 Wynik cząstkowy: 37
[Czas: 15:53:57.117]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892571] |	 Wynik cząstkowy: 10
[Czas: 15:53:57.117]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892571] |	 Wynik cząstkowy: 18
[Czas: 15:53:57.118]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892571] |	 Wynik cząstkowy: 57
[Czas: 15:53:57.117]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892571] |	 Wynik cząstkowy: 3
[Czas: 15:53:57.118]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892571] |	 OBLAŁ A (Koniec) |	 Wynik: 25.00 pkt
[Czas: 15:53:57.118]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892572] treść nr: 39
[Czas: 15:53:57.119]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892572] treść nr: 15
[Czas: 15:53:57.119]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892572] treść nr: 30
[Czas: 15:53:57.119]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892572] treść nr: 37
[Czas: 15:53:57.119]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892572] treść nr: 12
[Czas: 15:53:57.324]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892572] |	 Wynik cząstkowy: 27
[Czas: 15:53:57.324]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892572] |	 Wynik cząstkowy: 99
[Czas: 15:53:57.324]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892572] |	 Wynik cząstkowy: 97
[Czas: 15:53:57.324]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892572] |	 Wynik cząstkowy: 17
[Czas: 15:53:57.324]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892572] |	 Wynik cząstkowy: 1
[Czas: 15:53:57.325]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892572] |	 ZDAŁ A (-> B) |	 Wynik: 48.20 pkt
[Czas: 15:53:57.325]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892573] treść nr: 5
[Czas: 15:53:57.325]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892573] treść nr: 27
[Czas: 15:53:57.326]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892573] treść nr: 26
[Czas: 15:53:57.326]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892573] treść nr: 8
[Czas: 15:53:57.326]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892573] treść nr: 2
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892573] |	 Wynik cząstkowy: 3
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892573] |	 Wynik cząstkowy: 50
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892573] |	 Wynik cząstkowy: 68
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892573] |	 Wynik cząstkowy: 88
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892573] |	 Wynik cząstkowy: 34
[Czas: 15:53:57.528]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892573] |	 ZDAŁ A (-> B) |	 Wynik: 48.60 pkt
[Czas: 15:53:57.529]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892574] (Stary) |	 ZALICZONA A (Wcześniej) |	 Przekierowanie do B
[Czas: 15:53:57.529]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892575] treść nr: 5
[Czas: 15:53:57.529]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892575] treść nr: 39
[Czas: 15:53:57.529]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892575] treść nr: 31
[Czas: 15:53:57.529]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892575] treść nr: 20
[Czas: 15:53:57.530]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892575] treść nr: 28
[Czas: 15:53:57.731]	[Komisja A] [PID: 892424] |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Ocenił kandydata [PID: 892575] |	 Wynik cząstkowy: 73
[Czas: 15:53:57.731]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892575] |	 Wynik cząstkowy: 5
[Czas: 15:53:57.731]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Ocenił kandydata [PID: 892575] |	 Wynik cząstkowy: 53
[Czas: 15:53:57.731]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Ocenił kandydata [PID: 892575] |	 Wynik cząstkowy: 97
[Czas: 15:53:57.731]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892575] |	 Wynik cząstkowy: 77
[Czas: 15:53:57.732]	[Komisja A] [PID: 892424] |	 Kandydat [PID: 892575] |	 ZDAŁ A (-> B) |	 Wynik: 61.00 pkt
[Czas: 15:53:57.732]	[Komisja A] [PID: 892424] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 892427] [ID: 0] |	 Zadał kandydatowi [PID: 892576] treść nr: 40
[Czas: 15:53:57.732]	[Komisja A] [PID: 892424] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 892430] [ID: 2] |	 Zadał kandydatowi [PID: 892576] treść nr: 33
[Czas: 15:53:57.733]	[Komisja A] [PID: 892424] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 892428] [ID: 1] |	 Zadał kandydatowi [PID: 892576] treść nr: 13
[Czas: 15:53:57.733]	[Komisja A] [PID: 892424] |	 Pytanie nr: 4 |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Zadał kandydatowi [PID: 892576] treść nr: 21
[Czas: 15:53:57.733]	[Komisja A] [PID: 892424] |	 Pytanie nr: 5 |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Zadał kandydatowi [PID: 892576] treść nr: 25
[Czas: 15:53:57.934]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892433] [ID: 4] |	 Ocenił kandydata [PID: 892576] |	 Wynik cząstkowy: 78
[Czas: 15:53:57.934]	[Komisja A] [PID: 892424] |	 Egzaminator [C] [TID: 892432] [ID: 3] |	 Ocenił kandydata [PID: 892576] |	 Wynik cząstkowy: 12
