[Czas: 15:43:16.381]	[Komisja B] [P] Przewodniczący 0 w komisji B: Rozpoczynam pracę.
[Czas: 15:43:18.945]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889253] treść nr: 2
[Czas: 15:43:41.940]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889377] |	 Wynik cząstkowy: 30
[Czas: 15:43:41.940]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889377] |	 ZDAŁ B |	 Wynik: 57.67 pkt
[Czas: 15:43:41.943]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889378] treść nr: 32
[Czas: 15:43:41.943]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889378] treść nr: 40
[Czas: 15:43:41.943]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889378] treść nr: 33
[Czas: 15:43:42.156]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889378] |	 Wynik cząstkowy: 92
[Czas: 15:43:42.156]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889378] |	 Wynik cząstkowy: 77
[Czas: 15:43:42.156]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889378] |	 Wynik cząstkowy: 66
[Czas: 15:43:42.157]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889378] |	 ZDAŁ B |	 Wynik: 78.33 pkt
[Czas: 15:43:42.160]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889379] treść nr: 17
[Czas: 15:43:42.160]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889379] treść nr: 21
[Czas: 15:43:42.160]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889379] treść nr: 8
[Czas: 15:43:42.375]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889379] |	 Wynik cząstkowy: 7
[Czas: 15:43:42.375]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889379] |	 Wynik cząstkowy: 44
[Czas: 15:43:42.375]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889379] |	 Wynik cząstkowy: 17
[Czas: 15:43:42.375]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889379] |	 OBLAŁ B |	 Wynik: 22.67 pkt
[Czas: 15:43:42.376]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889380] treść nr: 14
[Czas: 15:43:42.376]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889380] treść nr: 38
[Czas: 15:43:42.376]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889380] treść nr: 20
[Czas: 15:43:42.578]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889380] |	 Wynik cząstkowy: 49
[Czas: 15:43:42.578]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889380] |	 Wynik cząstkowy: 68
[Czas: 15:43:42.578]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889380] |	 Wynik cząstkowy: 97
[Czas: 15:43:42.579]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889380] |	 ZDAŁ B |	 Wynik: 71.33 pkt
[Czas: 15:43:42.579]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889381] treść nr: 19
[Czas: 15:43:42.579]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889381] treść nr: 12
[Czas: 15:43:42.580]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889381] treść nr: 14
[Czas: 15:43:42.781]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889381] |	 Wynik cząstkowy: 38
[Czas: 15:43:42.781]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889381] |	 Wynik cząstkowy: 78
[Czas: 15:43:42.781]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889381] |	 Wynik cząstkowy: 53
[Czas: 15:43:42.782]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889381] |	 ZDAŁ B |	 Wynik: 56.33 pkt
[Czas: 15:43:42.782]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889382] treść nr: 34
[Czas: 15:43:42.782]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889382] treść nr: 20
[Czas: 15:43:42.782]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889382] treść nr: 30
[Czas: 15:43:42.997]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889382] |	 Wynik cząstkowy: 18
[Czas: 15:43:42.997]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889382] |	 Wynik cząstkowy: 36
[Czas: 15:43:42.997]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889382] |	 Wynik cząstkowy: 35
[Czas: 15:43:42.998]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889382] |	 OBLAŁ B |	 Wynik: 29.67 pkt
[Czas: 15:43:42.998]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889383] treść nr: 39
[Czas: 15:43:42.998]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889383] treść nr: 18
[Czas: 15:43:42.998]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889383] treść nr: 23
[Czas: 15:43:43.201]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889383] |	 Wynik cząstkowy: 46
[Czas: 15:43:43.201]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889383] |	 Wynik cząstkowy: 29
[Czas: 15:43:43.201]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889383] |	 Wynik cząstkowy: 22
[Czas: 15:43:43.202]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889383] |	 ZDAŁ B |	 Wynik: 32.33 pkt
[Czas: 15:43:43.202]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889384] treść nr: 13
[Czas: 15:43:43.202]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889384] treść nr: 10
[Czas: 15:43:43.202]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889384] treść nr: 33
[Czas: 15:43:43.405]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889384] |	 Wynik cząstkowy: 76
[Czas: 15:43:43.405]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889384] |	 Wynik cząstkowy: 78
[Czas: 15:43:43.404]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889384] |	 Wynik cząstkowy: 55
[Czas: 15:43:43.405]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889384] |	 ZDAŁ B |	 Wynik: 69.67 pkt
[Czas: 15:43:43.406]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889385] treść nr: 43
[Czas: 15:43:43.406]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889385] treść nr: 48
[Czas: 15:43:43.406]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889385] treść nr: 1
[Czas: 15:43:43.611]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889385] |	 Wynik cząstkowy: 13
[Czas: 15:43:43.611]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889385] |	 Wynik cząstkowy: 80
[Czas: 15:43:43.611]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889385] |	 Wynik cząstkowy: 4
[Czas: 15:43:43.611]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889385] |	 ZDAŁ B |	 Wynik: 32.33 pkt
[Czas: 15:43:43.612]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889386] treść nr: 25
[Czas: 15:43:43.612]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889386] treść nr: 14
[Czas: 15:43:43.612]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889386] treść nr: 43
[Czas: 15:43:43.816]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889386] |	 Wynik cząstkowy: 52
[Czas: 15:43:43.816]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889386] |	 Wynik cząstkowy: 42
[Czas: 15:43:43.816]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889386] |	 Wynik cząstkowy: 19
[Czas: 15:43:43.816]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889386] |	 ZDAŁ B |	 Wynik: 37.67 pkt
[Czas: 15:43:43.819]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889387] treść nr: 24
[Czas: 15:43:43.819]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889387] treść nr: 13
[Czas: 15:43:43.819]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889387] treść nr: 11
[Czas: 15:43:44.024]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889387] |	 Wynik cząstkowy: 21
[Czas: 15:43:44.024]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889387] |	 Wynik cząstkowy: 25
[Czas: 15:43:44.024]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889387] |	 Wynik cząstkowy: 59
[Czas: 15:43:44.025]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889387] |	 ZDAŁ B |	 Wynik: 35.00 pkt
[Czas: 15:43:44.026]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889390] treść nr: 27
[Czas: 15:43:44.026]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889390] treść nr: 8
[Czas: 15:43:44.026]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889390] treść nr: 25
[Czas: 15:43:44.231]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889390] |	 Wynik cząstkowy: 41
[Czas: 15:43:44.231]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889390] |	 Wynik cząstkowy: 75
[Czas: 15:43:44.231]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889390] |	 Wynik cząstkowy: 96
[Czas: 15:43:44.231]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889390] |	 ZDAŁ B |	 Wynik: 70.67 pkt
[Czas: 15:43:44.232]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889391] treść nr: 38
[Czas: 15:43:44.232]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889391] treść nr: 8
[Czas: 15:43:44.232]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889391] treść nr: 45
[Czas: 15:43:44.437]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889391] |	 Wynik cząstkowy: 71
[Czas: 15:43:44.437]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889391] |	 Wynik cząstkowy: 88
[Czas: 15:43:44.437]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889391] |	 Wynik cząstkowy: 21
[Czas: 15:43:44.437]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889391] |	 ZDAŁ B |	 Wynik: 60.00 pkt
[Czas: 15:43:44.442]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889392] treść nr: 19
[Czas: 15:43:44.442]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889392] treść nr: 10
[Czas: 15:43:44.442]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889392] treść nr: 21
[Czas: 15:43:44.656]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889392] |	 Wynik cząstkowy: 52
[Czas: 15:43:44.656]	[Czas: 15:43:44.656]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889392] |	 Wynik cząstkowy: 85
[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889392] |	 Wynik cząstkowy: 72
[Czas: 15:43:44.657]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889392] |	 ZDAŁ B |	 Wynik: 69.67 pkt
[Czas: 15:43:44.658]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889393] treść nr: 49
[Czas: 15:43:44.658]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889393] treść nr: 35
[Czas: 15:43:44.659]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889393] treść nr: 1
[Czas: 15:43:44.873]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889393] |	 Wynik cząstkowy: 51
[Czas: 15:43:44.873]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889393] |	 Wynik cząstkowy: 51
[Czas: 15:43:44.873]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889393] |	 Wynik cząstkowy: 59
[Czas: 15:43:44.874]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889393] |	 ZDAŁ B |	 Wynik: 53.67 pkt
[Czas: 15:43:44.874]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889394] treść nr: 28
[Czas: 15:43:44.874]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889394] treść nr: 22
[Czas: 15:43:44.875]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889394] treść nr: 34
[Czas: 15:43:45.076]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889394] |	 Wynik cząstkowy: 6
[Czas: 15:43:45.076]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889394] |	 Wynik cząstkowy: 73
[Czas: 15:43:45.076]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889394] |	 Wynik cząstkowy: 32
[Czas: 15:43:45.076]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889394] |	 ZDAŁ B |	 Wynik: 37.00 pkt
[Czas: 15:43:45.077]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889395] treść nr: 29
[Czas: 15:43:45.077]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889395] treść nr: 49
[Czas: 15:43:45.077]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889395] treść nr: 37
[Czas: 15:43:45.278]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889395] |	 Wynik cząstkowy: 27
[Czas: 15:43:45.278]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889395] |	 Wynik cząstkowy: 90
[Czas: 15:43:45.278]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889395] |	 Wynik cząstkowy: 84
[Czas: 15:43:45.278]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889395] |	 ZDAŁ B |	 Wynik: 67.00 pkt
[Czas: 15:43:45.279]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889396] treść nr: 35
[Czas: 15:43:45.279]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889396] treść nr: 25
[Czas: 15:43:45.279]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889396] treść nr: 47
[Czas: 15:43:45.494]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889396] |	 Wynik cząstkowy: 57
[Czas: 15:43:45.494]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889396] |	 Wynik cząstkowy: 97
[Czas: 15:43:45.494]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889396] |	 Wynik cząstkowy: 47
[Czas: 15:43:45.495]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889396] |	 ZDAŁ B |	 Wynik: 67.00 pkt
[Czas: 15:43:45.495]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889397] treść nr: 13
[Czas: 15:43:45.495]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889397] treść nr: 16
[Czas: 15:43:45.496]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889397] treść nr: 35
[Czas: 15:43:45.697]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889397] |	 Wynik cząstkowy: 91
[Czas: 15:43:45.697]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889397] |	 Wynik cząstkowy: 76
[Czas: 15:43:45.697]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889397] |	 Wynik cząstkowy: 36
[Czas: 15:43:45.697]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889397] |	 ZDAŁ B |	 Wynik: 67.67 pkt
[Czas: 15:43:45.698]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889398] treść nr: 35
[Czas: 15:43:45.698]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889398] treść nr: 20
[Czas: 15:43:45.698]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889398] treść nr: 12
[Czas: 15:43:45.899]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889398] |	 Wynik cząstkowy: 50
[Czas: 15:43:45.899]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889398] |	 Wynik cząstkowy: 86
[Czas: 15:43:45.899]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889398] |	 Wynik cząstkowy: 70
[Czas: 15:43:45.900]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889398] |	 ZDAŁ B |	 Wynik: 68.67 pkt
[Czas: 15:43:45.900]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889399] treść nr: 11
[Czas: 15:43:45.900]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889399] treść nr: 16
[Czas: 15:43:45.901]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889399] treść nr: 47
[Czas: 15:43:46.114]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889399] |	 Wynik cząstkowy: 96
[Czas: 15:43:46.115]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889399] |	 Wynik cząstkowy: 63
[Czas: 15:43:46.115]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Ocenił kandydata [PID: 889399] |	 Wynik cząstkowy: 90
[Czas: 15:43:46.115]	[Komisja B] [PID: 889243] |	 Kandydat [PID: 889399] |	 ZDAŁ B |	 Wynik: 83.00 pkt
[Czas: 15:43:46.116]	[Komisja B] [PID: 889243] |	 Pytanie nr: 1 |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Zadał kandydatowi [PID: 889400] treść nr: 11
[Czas: 15:43:46.116]	[Komisja B] [PID: 889243] |	 Pytanie nr: 2 |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Zadał kandydatowi [PID: 889400] treść nr: 14
[Czas: 15:43:46.116]	[Komisja B] [PID: 889243] |	 Pytanie nr: 3 |	 Egzaminator [C] [TID: 889250] [ID: 2] |	 Zadał kandydatowi [PID: 889400] treść nr: 21
[Czas: 15:43:46.324]	[Komisja B] [PID: 889243] |	 Egzaminator [C] [TID: 889247] [ID: 1] |	 Ocenił kandydata [PID: 889400] |	 Wynik cząstkowy: 60
[Czas: 15:43:46.324]	[Komisja B] [PID: 889243] |	 Egzaminator [P] [TID: 889245] [ID: 0] |	 Ocenił kandydata [PID: 889400] |	 Wynik cząstkowy: 42
