[Czas: 17:37:40.692]	[Dziekan] [PID: 1030248] Rekrutacja otwarta. Generuję komisje i kandydatów 
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031366] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031367] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031368] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031369] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031370] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.293]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031371] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.296]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031372] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031373] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031374] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031375] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031376] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031377] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031378] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.297]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031379] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031380] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031381] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031382] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031383] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031384] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.298]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031385] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031386] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031387] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031388] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031389] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031390] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.299]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031391] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031392] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031393] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031394] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031395] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031396] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031397] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031398] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031399] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031400] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.300]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031401] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031402] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031403] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031404] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031405] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031406] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031407] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031408] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.301]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031409] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031410] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031411] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031412] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031413] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031414] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031415] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.302]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031416] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.303]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031417] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.303]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031418] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.303]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031419] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.334]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031420] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.346]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031421] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.353]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031422] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.377]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031423] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.382]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031424] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.386]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031425] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.386]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031426] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031427] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031428] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031429] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031430] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031431] skierowany do komisji A [PID: 1030249] |	 Kandydat zdał teorię wcześniej
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031432] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031433] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031434] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031435] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031436] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031437] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.387]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031438] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.388]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031439] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.388]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031440] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.487]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031441] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.487]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031442] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.487]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031443] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.490]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031444] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.503]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031445] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.508]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031446] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.523]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031447] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.532]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031448] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.550]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031449] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.570]	[Dziekan] [PID: 1030248] Kandydat [PID: 1031450] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.577]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032557] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.582]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032558] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032559] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032561] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032562] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032563] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032564] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.583]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032566] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032567] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032568] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032570] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032571] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032573] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032574] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.584]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032576] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.609]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032577] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.731]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032578] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032580] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032581] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032583] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032584] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032586] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032587] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032589] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.736]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032590] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032592] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032593] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032594] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032596] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032597] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032599] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032600] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032602] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.737]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032603] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032604] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032606] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032607] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032609] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032610] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032612] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.738]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032613] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.739]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032614] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.741]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032616] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.807]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032617] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.810]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032619] skierowany do komisji A [PID: 1030249] |	 Kandydat zdał teorię wcześniej
[Czas: 17:37:56.813]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032620] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.830]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032621] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.837]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032623] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.850]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032624] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.850]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032626] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.850]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032627] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.850]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032629] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.850]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032630] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032632] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032633] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032634] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032636] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032637] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032639] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032640] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.851]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032641] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032643] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032644] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032646] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032647] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032649] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032650] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.852]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032651] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.926]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032653] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.928]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032654] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.929]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032656] skierowany do komisji A [PID: 1030249] |	 Kandydat zdał teorię wcześniej
[Czas: 17:37:56.929]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032657] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.953]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032659] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.954]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032660] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.954]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032661] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032663] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032664] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032666] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032667] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032668] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032670] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032671] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032673] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032674] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.955]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032676] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032677] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032678] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032680] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032681] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032683] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.956]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032684] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032686] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032687] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032689] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032690] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032691] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032693] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.957]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032694] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032696] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032697] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032699] zarejestrowany w systemie, ale odrzucony (Brak Matury).
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032700] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032702] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.958]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032703] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032704] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032706] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032707] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032709] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032710] skierowany do komisji A [PID: 1030249]
[Czas: 17:37:56.959]	[Dziekan] [PID: 1030248] Kandydat [PID: 1032712] skierowany do komisji A [PID: 1030249]
